site,wyear,date,doy_wyear,cluster,q_mm,q_mm_cum,snow_dep_m,precip_mm,temp_avg_vwc,pyranometer_watt_m2,use_snow_mm_daily,use_total_mm_daily,temp_avg,temp_max,temp_min,wind_spd_avg
WB,2011,2011-05-17,229,1,17.35798154,1283.1731003319999,0.5841999999999999,0,8.6,62.7,0,0.00967741935483871,NA,16.1,8.9,0.5
RB,2011,2011-05-18,230,1,7.13664,1079.340336,0.508,0.5,11,31.1,0,0.00967741935483871,NA,20,12.8,1.6
WB,2011,2011-05-18,230,1,13.17533538,1296.348435712,0.508,0.5,11,31.1,0,0.00967741935483871,NA,20,12.8,1.6
RB,2011,2011-05-19,231,1,6.372,1085.712336,0.4572,2.3,12.7,118.6,0,0.00967741935483871,NA,22.8,13.9,0.7
WB,2011,2011-05-19,231,1,11.92054154,1308.268977252,0.4572,2.3,12.7,118.6,0,0.00967741935483871,NA,22.8,13.9,0.7
RB,2011,2011-05-20,232,1,7.13664,1092.848976,0.43179999999999996,22.6,13.3,150.2,0,0.00967741935483871,NA,25,13.9,0.6
WB,2011,2011-05-20,232,1,12.12967385,1320.398651102,0.43179999999999996,22.6,13.3,150.2,0,0.00967741935483871,NA,25,13.9,0.6
RB,2011,2011-05-21,233,1,8.9208,1101.769776,0.4064,8.6,13.2,120.8,0,0.00967741935483871,NA,23.3,12.2,0.5
WB,2011,2011-05-21,233,1,14.22099692,1334.6196480219999,0.4064,8.6,13.2,120.8,0,0.00967741935483871,NA,23.3,12.2,0.5
RB,2011,2011-05-22,234,4,5.35248,1107.1222559999999,0.15239999999999998,0,13.2,179.7,0,0.00967741935483871,NA,23.3,12.2,1.9
WB,2011,2011-05-22,234,4,8.783556923,1343.403204945,0.15239999999999998,0,13.2,179.7,0,0.00967741935483871,NA,23.3,12.2,1.9
RB,2011,2011-05-23,235,1,4.07808,1111.2003359999999,0.1016,0.8,10,64.4,0,0.00967741935483871,NA,17.8,12.8,2.6
WB,2011,2011-05-23,235,1,6.064836923,1349.468041868,0.1016,0.8,10,64.4,0,0.00967741935483871,NA,17.8,12.8,2.6
RB,2011,2011-05-24,236,1,4.33296,1115.533296,0.0508,0.5,13.4,57.3,0,0.00967741935483871,NA,23.9,15,2.4
WB,2011,2011-05-24,236,1,7.528763077,1356.996804945,0.0508,0.5,13.4,57.3,0,0.00967741935483871,NA,23.9,15,2.4
RB,2011,2011-05-25,237,4,3.05856,1118.591856,0,0,11.4,209.9,0,0.00967741935483871,NA,21.7,9.4,1.3
WB,2011,2011-05-25,237,4,4.8100430769999996,1361.806848022,0,0,11.4,209.9,0,0.00967741935483871,NA,21.7,9.4,1.3
RB,2011,2011-05-26,238,1,6.11712,1124.708976,0,20.3,15.9,102.4,0,0.00967741935483871,NA,28.3,8.9,1.2
WB,2011,2011-05-26,238,1,9.6200861539999991,1371.426934176,0,20.3,15.9,102.4,0,0.00967741935483871,NA,28.3,8.9,1.2
RB,2011,2011-05-27,239,1,15.54768,1140.256656,0,23.1,15.2,150.7,0,0.00967741935483871,NA,22.2,13.9,1.6
WB,2011,2011-05-27,239,1,20.91323077,1392.340164946,0,23.1,15.2,150.7,0,0.00967741935483871,NA,22.2,13.9,1.6
RB,2011,2011-05-28,240,1,12.99888,1153.255536,0,16,14.6,68.8,0,0.00967741935483871,NA,24.4,12.2,1.2
WB,2011,2011-05-28,240,1,18.82190769,1411.162072636,0,16,14.6,68.8,0,0.00967741935483871,NA,24.4,12.2,1.2
RB,2011,2011-05-29,241,1,8.9208,1162.176336,0,3.3,17,95.1,0,0.00967741935483871,NA,26.7,16.7,1
WB,2011,2011-05-29,241,1,15.47579077,1426.637863406,0,3.3,17,95.1,0,0.00967741935483871,NA,26.7,16.7,1
RB,2011,2011-05-30,242,4,9.68544,1171.861776,0,6.1,17.1,259.9,0,0.00967741935483871,NA,26.1,13.3,1.8
WB,2011,2011-05-30,242,4,11.08401231,1437.7218757159999,0,6.1,17.1,259.9,0,0.00967741935483871,NA,26.1,13.3,1.8
RB,2011,2011-05-31,243,4,4.84272,1176.704496,0,0,19.5,245.3,0,0.00967741935483871,NA,28.9,12.8,0.5
WB,2011,2011-05-31,243,4,6.064836923,1443.786712639,0,0,19.5,245.3,0,0.00967741935483871,NA,28.9,12.8,0.5
RB,2011,2011-06-01,244,4,3.56832,1180.272816,0,5.1,19.4,213.6,0,0.006666666666666667,NA,30.6,15.6,2.6
WB,2011,2011-06-01,244,4,5.228307692,1449.015020331,0,5.1,19.4,213.6,0,0.006666666666666667,NA,30.6,15.6,2.6
RB,2011,2011-06-02,245,1,3.05856,1183.331376,0,0.8,6,34.5,0,0.006666666666666667,NA,19.4,8.9,3.8
WB,2011,2011-06-02,245,1,5.019175385,1454.0341957159999,0,0.8,6,34.5,0,0.006666666666666667,NA,19.4,8.9,3.8
RB,2012,2012-03-29,180,3,2.5488,469.718352,0.6858,0.3,-4.4,26.4,0,0.6870967741935484,NA,2.8,-0.5,3.2
WB,2012,2012-03-29,180,3,2.71872,630.011076907,0.6858,0.3,-4.4,26.4,0,0.6870967741935484,NA,2.8,-0.5,3.2
RB,2012,2012-03-30,181,3,2.115504,471.83385599999997,0.762,0,-6.6,195.9,0,0.6870967741935484,NA,3.9,-3.8,2.6
WB,2012,2012-03-30,181,3,2.927852308,632.938929215,0.762,0,-6.6,195.9,0,0.6870967741935484,NA,3.9,-3.8,2.6
RB,2012,2012-03-31,182,3,1.886112,473.719968,0.762,0,-1.9,207.8,0,0.6870967741935484,NA,9.4,-4.3,0.9
WB,2012,2012-03-31,182,3,2.71872,635.657649215,0.762,0,-1.9,207.8,0,0.6870967741935484,NA,9.4,-4.3,0.9
RB,2012,2012-04-01,183,1,1.733184,475.453152,0.6858,0,-1.3,79.5,0,0,NA,7.2,-6.6,0.6
WB,2012,2012-04-01,183,1,2.509587692,638.167236907,0.6858,0,-1.3,79.5,0,0,NA,7.2,-6.6,0.6
RB,2012,2012-04-02,184,4,1.605744,477.058896,0.6095999999999999,0,-2.3,208.5,0,0,NA,7.2,-3.8,2.8
WB,2012,2012-04-02,184,4,2.300455385,640.467692292,0.6095999999999999,0,-2.3,208.5,0,0,NA,7.2,-3.8,2.8
RB,2012,2012-04-03,185,4,1.452816,478.511712,0.6095999999999999,0,-1.3,229.8,0,0,NA,8.9,-3.2,2.9
WB,2012,2012-04-03,185,4,2.300455385,642.768147677,0.6095999999999999,0,-1.3,229.8,0,0,NA,8.9,-3.2,2.9
RB,2012,2012-04-04,186,1,1.427328,479.93904,0.6095999999999999,0.3,-0.6,62.4,0,0,NA,11.1,-0.5,3.1
WB,2012,2012-04-04,186,1,2.300455385,645.068603062,0.6095999999999999,0.3,-0.6,62.4,0,0,NA,11.1,-0.5,3.1
RB,2012,2012-04-05,187,1,1.376352,481.315392,0.7111999999999999,0,-4.3,54.8,0,0,NA,5,0.6,3.1
WB,2012,2012-04-05,187,1,2.070409846,647.139012908,0.7111999999999999,0,-4.3,54.8,0,0,NA,5,0.6,3.1
RB,2012,2012-04-06,188,4,1.2744,482.589792,0.7111999999999999,0,-2.7,221.3,0,0,NA,7.8,-0.5,3.7
WB,2012,2012-04-06,188,4,1.965843692,649.1048566,0.7111999999999999,0,-2.7,221.3,0,0,NA,7.8,-0.5,3.7
RB,2012,2012-04-07,189,4,1.172448,483.76224,0.6858,0,-1.5,134.7,0,0,NA,7.2,-0.5,2.9
WB,2012,2012-04-07,189,4,1.903104,651.0079606,0.6858,0,-1.5,134.7,0,0,NA,7.2,-0.5,2.9
RB,2012,2012-04-08,190,1,1.121472,484.883712,0.6858,0,-0.3,88,0,0,NA,10,0.6,2.4
WB,2012,2012-04-08,190,1,1.861277538,652.869238138,0.6858,0,-0.3,88,0,0,NA,10,0.6,2.4
RB,2012,2012-04-09,191,1,5.60736,490.491072,0.9144,4.1,-0.4,9,0,0,NA,8.9,2.8,3
WB,2012,2012-04-09,191,1,6.901366154,659.770604292,0.9144,4.1,-0.4,9,0,0,NA,8.9,2.8,3
RB,2012,2012-04-10,192,1,8.66592,499.156992,1.2446,3.3,-0.5,34.6,0,0,NA,8.9,2.2,1.9
WB,2012,2012-04-10,192,1,9.829218462,669.599822754,1.2446,3.3,-0.5,34.6,0,0,NA,8.9,2.2,1.9
RB,2012,2012-04-11,193,2,5.60736,504.764352,1.2953999999999999,0,0.3,125.4,0,0,NA,10.6,0.6,1.1
WB,2012,2012-04-11,193,2,6.692233846,676.2920566,1.2953999999999999,0,0.3,125.4,0,0,NA,10.6,0.6,1.1
RB,2012,2012-04-12,194,2,4.33296,509.097312,1.2446,0,0.8,145.6,0,0,NA,11.1,-0.5,1.3
WB,2012,2012-04-12,194,2,5.019175385,681.311231985,1.2446,0,0.8,145.6,0,0,NA,11.1,-0.5,1.3
RB,2012,2012-04-13,195,2,3.8232,512.920512,1.2191999999999998,0,3.8,235.1,0,0,NA,15,-3.2,1.4
WB,2012,2012-04-13,195,2,4.600910769,685.912142754,1.2191999999999998,0,3.8,235.1,0,0,NA,15,-3.2,1.4
RB,2012,2012-04-14,196,4,4.07808,516.998592,1.1938,0,6.9,191.9,0,0,NA,18.3,-2.1,1
WB,2012,2012-04-14,196,4,5.228307692,691.140450446,1.1938,0,6.9,191.9,0,0,NA,18.3,-2.1,1
RB,2012,2012-04-15,197,4,7.90128,524.899872,1.1176,0,9.8,189.6,0,0,NA,21.7,6.1,1.8
WB,2012,2012-04-15,197,4,10.87488,702.015330446,1.1176,0,9.8,189.6,0,0,NA,21.7,6.1,1.8
RB,2012,2012-04-16,198,4,11.97936,536.879232,0.9398,0,15.8,193.7,0,0,NA,29.4,13.3,2.8
WB,2012,2012-04-16,198,4,24.25934769,726.274678136,0.9398,0,15.8,193.7,0,0,NA,29.4,13.3,2.8
RB,2012,2012-04-17,199,4,7.6464,544.525632,0.8128,0,8.2,171.2,0,0,NA,24.4,5.6,3.7
WB,2012,2012-04-17,199,4,18.19451077,744.469188906,0.8128,0,8.2,171.2,0,0,NA,24.4,5.6,3.7
RB,2012,2012-04-18,200,4,3.56832,548.093952,0.8128,0,2.4,245.7,0,0,NA,13.9,-0.5,1.5
WB,2012,2012-04-18,200,4,7.528763077,751.997951983,0.8128,0,2.4,245.7,0,0,NA,13.9,-0.5,1.5
RB,2012,2012-04-19,201,4,2.5488,550.642752,0.7874,0,9.2,219,0,0,NA,21.7,-3.2,1.4
WB,2012,2012-04-19,201,4,5.228307692,757.226259675,0.7874,0,9.2,219,0,0,NA,21.7,-3.2,1.4
RB,2012,2012-04-20,202,4,2.80368,553.446432,0.762,0,13.2,178.2,0,0,NA,25.6,2.2,2.2
WB,2012,2012-04-20,202,4,7.110498462,764.336758137,0.762,0,13.2,178.2,0,0,NA,25.6,2.2,2.2
RB,2012,2012-04-21,203,1,3.05856,556.504992,0.7365999999999999,6.9,7.3,34,0,0,NA,17.8,3.3,2.3
WB,2012,2012-04-21,203,1,8.365292308,772.7020504449999,0.7365999999999999,6.9,7.3,34,0,0,NA,17.8,3.3,2.3
RB,2012,2012-04-22,204,1,5.60736,562.112352,0.6858,6.1,0,73.5,0,0,NA,5.6,1.7,3.1
WB,2012,2012-04-22,204,1,9.201821538,781.903871983,0.6858,6.1,0,73.5,0,0,NA,5.6,1.7,3.1
RB,2012,2012-04-23,205,1,15.2928,577.405152,0.635,11.7,4.5,62.5,0,0,NA,15.6,2.8,2.5
WB,2012,2012-04-23,205,1,20.49496615,802.398838133,0.635,11.7,4.5,62.5,0,0,NA,15.6,2.8,2.5
RB,2012,2012-04-24,206,4,6.11712,583.522272,0.635,0,1.4,123.8,0,0,NA,10,4.4,4.5
WB,2012,2012-04-24,206,4,9.829218462,812.228056595,0.635,0,1.4,123.8,0,0,NA,10,4.4,4.5
RB,2012,2012-04-25,207,4,3.8232,587.345472,0.635,0.3,0.1,117.9,0,0,NA,9.4,0.6,2.1
WB,2012,2012-04-25,207,4,4.8100430769999996,817.038099672,0.635,0.3,0.1,117.9,0,0,NA,9.4,0.6,2.1
RB,2012,2012-04-26,208,4,3.05856,590.404032,0.6095999999999999,3.6,2.8,143.7,0,0,NA,15.6,0,1
WB,2012,2012-04-26,208,4,4.182646154,821.220745826,0.6095999999999999,3.6,2.8,143.7,0,0,NA,15.6,0,1
RB,2012,2012-04-27,209,1,7.90128,598.305312,0.7111999999999999,0.3,-3.7,48,0,0,NA,7.8,-1.6,4.2
WB,2012,2012-04-27,209,1,12.54793846,833.768684286,0.7111999999999999,0.3,-3.7,48,0,0,NA,7.8,-1.6,4.2
RB,2012,2012-04-28,210,4,4.33296,602.638272,0.7111999999999999,0,-4.9,273.6,0,0,NA,7.8,-2.1,3.8
WB,2012,2012-04-28,210,4,5.855704615,839.624388901,0.7111999999999999,0,-4.9,273.6,0,0,NA,7.8,-2.1,3.8
RB,2012,2012-04-29,211,4,3.56832,606.206592,0.7111999999999999,0,-1.9,260,0,0,NA,8.3,-3.8,3
WB,2012,2012-04-29,211,4,4.600910769,844.22529967,0.7111999999999999,0,-1.9,260,0,0,NA,8.3,-3.8,3
RB,2012,2012-04-30,212,4,3.31344,609.520032,0.7111999999999999,0,4,219.1,0,0,NA,15.6,-3.8,0.6
WB,2012,2012-04-30,212,4,3.973513846,848.198813516,0.7111999999999999,0,4,219.1,0,0,NA,15.6,-3.8,0.6
RB,2012,2012-05-01,213,1,5.86224,615.382272,0.6858,4.3,2.1,24.2,0,0.012903225806451613,NA,10.6,6.1,0.9
WB,2012,2012-05-01,213,1,7.319630769,855.518444285,0.6858,4.3,2.1,24.2,0,0.012903225806451613,NA,10.6,6.1,0.9
RB,2012,2012-05-02,214,1,5.60736,620.989632,0.5841999999999999,0,4.5,93.3,0,0.012903225806451613,NA,13.3,6.1,1.4
WB,2012,2012-05-02,214,1,7.737895385,863.25633967,0.5841999999999999,0,4.5,93.3,0,0.012903225806451613,NA,13.3,6.1,1.4
RB,2012,2012-05-03,215,1,4.58784,625.577472,0.5334,0,6.8,100,0,0.012903225806451613,NA,16.1,8.3,1.2
WB,2012,2012-05-03,215,1,7.737895385,870.994235055,0.5334,0,6.8,100,0,0.012903225806451613,NA,16.1,8.3,1.2
RB,2012,2012-05-04,216,1,6.88176,632.459232,0.508,2.5,11.2,29.9,0,0.012903225806451613,NA,16.1,10.6,0.3
WB,2012,2012-05-04,216,1,13.80273231,884.796967365,0.508,2.5,11.2,29.9,0,0.012903225806451613,NA,16.1,10.6,0.3
RB,2012,2012-05-05,217,4,5.0976,637.556832,0.508,0,6.4,277.6,0,0.012903225806451613,NA,16.7,2.2,3.4
WB,2012,2012-05-05,217,4,10.66574769,895.462715055,0.508,0,6.4,277.6,0,0.012903225806451613,NA,16.7,2.2,3.4
RB,2012,2012-05-06,218,4,3.31344,640.870272,0.4064,0,7.3,258.6,0,0.012903225806451613,NA,18.9,-1,1.5
WB,2012,2012-05-06,218,4,5.646572308,901.109287363,0.4064,0,7.3,258.6,0,0.012903225806451613,NA,18.9,-1,1.5
RB,2012,2012-05-07,219,4,2.80368,643.673952,0.381,0,10.6,272.3,0,0.012903225806451613,NA,22.2,-1.6,0.9
WB,2012,2012-05-07,219,4,3.973513846,905.082801209,0.381,0,10.6,272.3,0,0.012903225806451613,NA,22.2,-1.6,0.9
RB,2012,2012-05-08,220,1,12.23424,655.908192,0.35559999999999997,10.7,7,16.5,0,0.012903225806451613,NA,14.4,9.4,2.4
WB,2012,2012-05-08,220,1,20.28583385,925.368635059,0.35559999999999997,10.7,7,16.5,0,0.012903225806451613,NA,14.4,9.4,2.4
RB,2012,2012-05-09,221,1,11.21472,667.122912,0.30479999999999996,1.3,10.5,89.5,0,0.012903225806451613,NA,20,10.6,0.5
WB,2012,2012-05-09,221,1,18.61277538,943.981410439,0.30479999999999996,1.3,10.5,89.5,0,0.012903225806451613,NA,20,10.6,0.5
RB,2012,2012-05-10,222,4,10.95984,678.082752,0.2032,0.3,4.6,120.1,0,0.012903225806451613,NA,12.2,7.2,1.7
WB,2012,2012-05-10,222,4,17.98537846,961.966788899,0.2032,0.3,4.6,120.1,0,0.012903225806451613,NA,12.2,7.2,1.7
RB,2012,2012-05-11,223,4,16.5672,694.649952,0.17779999999999999,0,4.7,220.2,0,0.012903225806451613,NA,16.7,2.8,3.3
WB,2012,2012-05-11,223,4,25.93240615,987.899195049,0.17779999999999999,0,4.7,220.2,0,0.012903225806451613,NA,16.7,2.8,3.3
RB,2012,2012-05-12,224,4,6.11712,700.767072,0.15239999999999998,0,12.2,255.9,0,0.012903225806451613,NA,25,-1,1.6
WB,2012,2012-05-12,224,4,8.992689231,996.89188428,0.15239999999999998,0,12.2,255.9,0,0.012903225806451613,NA,25,-1,1.6
RB,2012,2012-05-13,225,4,4.07808,704.845152,0.07619999999999999,0,12.1,162.5,0,0.012903225806451613,NA,19.4,10,1
WB,2012,2012-05-13,225,4,5.646572308,1002.538456588,0.07619999999999999,0,12.1,162.5,0,0.012903225806451613,NA,19.4,10,1
RB,2012,2012-05-14,226,1,3.31344,708.158592,0.0508,1.5,11.9,89.8,0,0.012903225806451613,NA,22.2,8.9,0.8
WB,2012,2012-05-14,226,1,4.182646154,1006.721102742,0.0508,1.5,11.9,89.8,0,0.012903225806451613,NA,22.2,8.9,0.8
RB,2012,2012-05-15,227,1,11.21472,719.3733119999999,0,8.6,11.3,27.5,0,0.012903225806451613,NA,17.8,13.3,1
WB,2012,2012-05-15,227,1,17.14884923,1023.869951972,0,8.6,11.3,27.5,0,0.012903225806451613,NA,17.8,13.3,1
RB,2012,2012-05-16,228,4,9.68544,729.058752,0,1.5,12.7,181.2,0,0.012903225806451613,NA,25.6,11.1,1.4
WB,2012,2012-05-16,228,4,12.54793846,1036.417890432,0,1.5,12.7,181.2,0,0.012903225806451613,NA,25.6,11.1,1.4
RB,2012,2012-05-17,229,4,5.0976,734.156352,0,0,6.1,253.2,0,0.012903225806451613,NA,16.1,2.8,3.1
WB,2012,2012-05-17,229,4,6.692233846,1043.110124278,0,0,6.1,253.2,0,0.012903225806451613,NA,16.1,2.8,3.1
RB,2012,2012-05-18,230,4,3.56832,737.7246719999999,0,0,11.3,278.7,0,0.012903225806451613,NA,22.8,0,0.5
WB,2012,2012-05-18,230,4,4.391778462,1047.5019027399999,0,0,11.3,278.7,0,0.012903225806451613,NA,22.8,0,0.5
RB,2012,2012-05-19,231,4,3.05856,740.783232,0,0,16.7,268.1,0,0.012903225806451613,NA,27.2,3.9,0.9
WB,2012,2012-05-19,231,4,3.555249231,1051.057151971,0,0,16.7,268.1,0,0.012903225806451613,NA,27.2,3.9,0.9
RB,2012,2012-05-20,232,4,2.5233120000000002,743.306544,0,0,20.7,274,0,0.012903225806451613,NA,30.6,7.2,0.6
WB,2012,2012-05-20,232,4,2.927852308,1053.985004279,0,0,20.7,274,0,0.012903225806451613,NA,30.6,7.2,0.6
RB,2012,2012-05-21,233,4,2.090016,745.39656,0,0,17,228.6,0,0.012903225806451613,NA,27.2,10.6,2.3
WB,2012,2012-05-21,233,4,2.509587692,1056.494591971,0,0,17,228.6,0,0.012903225806451613,NA,27.2,10.6,2.3
RB,2012,2012-05-22,234,1,2.16648,747.56304,0,7.6,14.4,93.7,0,0.012903225806451613,NA,22.8,17.2,0.7
WB,2012,2012-05-22,234,1,2.927852308,1059.422444279,0,7.6,14.4,93.7,0,0.012903225806451613,NA,22.8,17.2,0.7
RB,2012,2012-05-23,235,4,2.5233120000000002,750.086352,0,0,14.5,217.7,0,0.012903225806451613,NA,23.9,11.7,1.2
WB,2012,2012-05-23,235,4,3.764381538,1063.186825817,0,0,14.5,217.7,0,0.012903225806451613,NA,23.9,11.7,1.2
RB,2012,2012-05-24,236,4,1.988064,752.074416,0,0,16.3,141.6,0,0.012903225806451613,NA,27.8,10.6,2.6
WB,2012,2012-05-24,236,4,2.509587692,1065.696413509,0,0,16.3,141.6,0,0.012903225806451613,NA,27.8,10.6,2.6
RB,2012,2012-05-25,237,1,1.758672,753.833088,0,0,15.7,85.4,0,0.012903225806451613,NA,24.4,18.3,3.4
WB,2012,2012-05-25,237,1,2.300455385,1067.996868894,0,0,15.7,85.4,0,0.012903225806451613,NA,24.4,18.3,3.4
RB,2012,2012-05-26,238,4,1.707696,755.540784,0,0,16.2,265.7,0,0.012903225806451613,NA,26.1,12.2,2.1
WB,2012,2012-05-26,238,4,2.049496615,1070.046365509,0,0,16.2,265.7,0,0.012903225806451613,NA,26.1,12.2,2.1
RB,2012,2012-05-27,239,4,1.40184,756.942624,0,0,14.5,239.2,0,0.012903225806451613,NA,24.4,8.9,0.9
WB,2012,2012-05-27,239,4,1.777624615,1071.823990124,0,0,14.5,239.2,0,0.012903225806451613,NA,24.4,8.9,0.9
RB,2012,2012-05-28,240,4,1.223424,758.166048,0,0,16.6,179.2,0,0.012903225806451613,NA,27.8,10.6,1
WB,2012,2012-05-28,240,4,1.652145231,1073.476135355,0,0,16.6,179.2,0,0.012903225806451613,NA,27.8,10.6,1
RB,2012,2012-05-29,241,1,2.29392,760.459968,0,23.4,17.1,96.6,0,0.012903225806451613,NA,28.9,16.1,1.8
WB,2012,2012-05-29,241,1,2.300455385,1075.77659074,0,23.4,17.1,96.6,0,0.012903225806451613,NA,28.9,16.1,1.8
RB,2012,2012-05-30,242,4,2.140992,762.60096,0,0.3,14.8,205.9,0,0.012903225806451613,NA,26.1,12.8,1.1
WB,2012,2012-05-30,242,4,2.509587692,1078.286178432,0,0.3,14.8,205.9,0,0.012903225806451613,NA,26.1,12.8,1.1
RB,2012,2012-05-31,243,4,1.427328,764.028288,0,0,11.1,152.8,0,0.012903225806451613,NA,21.7,7.2,1.7
WB,2012,2012-05-31,243,4,1.756711385,1080.042889817,0,0,11.1,152.8,0,0.012903225806451613,NA,21.7,7.2,1.7
RB,2012,2012-06-01,244,4,1.172448,765.200736,0,0,11.5,216.9,0,0.02666666666666667,NA,21.7,4.4,1.3
WB,2012,2012-06-01,244,4,1.275707077,1081.318596894,0,0,11.5,216.9,0,0.02666666666666667,NA,21.7,4.4,1.3
RB,2012,2012-06-02,245,1,1.886112,767.086848,0,9.7,7.4,25.8,0,0.02666666666666667,NA,16.7,11.1,0.3
WB,2012,2012-06-02,245,1,1.380273231,1082.698870125,0,9.7,7.4,25.8,0,0.02666666666666667,NA,16.7,11.1,0.3
RB,2013,2013-03-29,180,2,1.988064,426.006432,2.0065999999999997,0.5,-0.8,72.2,0,0.0967741935483871,NA,8.3,1.1,1.3
WB,2013,2013-03-29,180,2,1.714884923,487.215537234,2.0065999999999997,0.5,-0.8,72.2,0,0.0967741935483871,NA,8.3,1.1,1.3
RB,2013,2013-03-30,181,2,1.835136,427.841568,1.9811999999999999,0,-0.9,203,0,0.0967741935483871,NA,8.9,-3.8,1.2
WB,2013,2013-03-30,181,2,1.735798154,488.951335388,1.9811999999999999,0,-0.9,203,0,0.0967741935483871,NA,8.9,-3.8,1.2
RB,2013,2013-03-31,182,2,1.835136,429.676704,1.9558,0.5,1.3,118.4,0,0.0967741935483871,NA,11.7,-6,2.6
WB,2013,2013-03-31,182,2,1.798537846,490.749873234,1.9558,0.5,1.3,118.4,0,0.0967741935483871,NA,11.7,-6,2.6
RB,2013,2013-04-01,183,3,2.80368,432.480384,2.0574,4.8,-2.8,33.1,0,0.48333333333333334,NA,8.3,-4.3,2.5
WB,2013,2013-04-01,183,3,3.136984615,493.886857849,2.0574,4.8,-2.8,33.1,0,0.48333333333333334,NA,8.3,-4.3,2.5
RB,2013,2013-04-02,184,3,2.29392,434.774304,2.2098,0.8,-9.8,63.6,0,0.48333333333333334,NA,-1.6,-6,3.3
WB,2013,2013-04-02,184,3,2.300455385,496.187313234,2.2098,0.8,-9.8,63.6,0,0.48333333333333334,NA,-1.6,-6,3.3
RB,2013,2013-04-03,185,3,1.605744,436.380048,2.0827999999999998,0,-7.8,191.3,0,0.48333333333333334,NA,2.8,-3.8,5.1
WB,2013,2013-04-03,185,3,1.735798154,497.923111388,2.0827999999999998,0,-7.8,191.3,0,0.48333333333333334,NA,2.8,-3.8,5.1
RB,2013,2013-04-04,186,3,1.554768,437.934816,2.0827999999999998,0,-2,220.2,0,0.48333333333333334,NA,10.6,-2.1,2.2
WB,2013,2013-04-04,186,3,1.673058462,499.59616985,2.0827999999999998,0,-2,220.2,0,0.48333333333333334,NA,10.6,-2.1,2.2
RB,2013,2013-04-05,187,3,1.758672,439.693488,2.0574,0,-2.4,52.8,0,0.48333333333333334,NA,6.7,-1.6,3.3
WB,2013,2013-04-05,187,3,1.631232,501.22740185,2.0574,0,-2.4,52.8,0,0.48333333333333334,NA,6.7,-1.6,3.3
RB,2013,2013-04-06,188,3,1.503792,441.19728,2.0574,0,-7.2,228.3,0,0.48333333333333334,NA,2.8,-6,3.6
WB,2013,2013-04-06,188,3,1.463926154,502.691328004,2.0574,0,-7.2,228.3,0,0.48333333333333334,NA,2.8,-6,3.6
RB,2013,2013-04-07,189,3,1.605744,442.803024,2.0574,0.3,0.8,101.3,0,0.48333333333333334,NA,12.8,-2.7,3.1
WB,2013,2013-04-07,189,3,1.526665846,504.21799384999997,2.0574,0.3,0.8,101.3,0,0.48333333333333334,NA,12.8,-2.7,3.1
RB,2013,2013-04-08,190,3,2.42136,445.224384,2.0065999999999997,0,2.3,179.5,0,0.48333333333333334,NA,11.1,2.2,2.3
WB,2013,2013-04-08,190,3,2.509587692,506.727581542,2.0065999999999997,0,2.3,179.5,0,0.48333333333333334,NA,11.1,2.2,2.3
RB,2013,2013-04-09,191,3,6.11712,451.341504,1.9558,11.9,2.5,133.8,0,0.48333333333333334,NA,8.3,2.8,1.8
WB,2013,2013-04-09,191,3,7.110498462,513.838080004,1.9558,11.9,2.5,133.8,0,0.48333333333333334,NA,8.3,2.8,1.8
RB,2013,2013-04-10,192,3,8.15616,459.497664,1.905,2.5,1.9,51.7,0,0.48333333333333334,NA,9.4,2.8,0.5
WB,2013,2013-04-10,192,3,10.24748308,524.085563084,1.905,2.5,1.9,51.7,0,0.48333333333333334,NA,9.4,2.8,0.5
RB,2013,2013-04-11,193,3,6.11712,465.614784,1.905,0,-3.2,88.7,0,0.48333333333333334,NA,3.3,-1,2.4
WB,2013,2013-04-11,193,3,5.646572308,529.732135392,1.905,0,-3.2,88.7,0,0.48333333333333334,NA,3.3,-1,2.4
RB,2013,2013-04-12,194,3,4.07808,469.692864,1.905,16,-5,15,0,0.48333333333333334,NA,1.7,-1.6,1.6
WB,2013,2013-04-12,194,3,3.555249231,533.287384623,1.905,16,-5,15,0,0.48333333333333334,NA,1.7,-1.6,1.6
RB,2013,2013-04-13,195,3,3.56832,473.261184,1.905,2.3,-1.1,51.5,0,0.48333333333333334,NA,7.8,0.6,1
WB,2013,2013-04-13,195,3,3.136984615,536.4243692379999,1.905,2.3,-1.1,51.5,0,0.48333333333333334,NA,7.8,0.6,1
RB,2013,2013-04-14,196,3,3.8232,477.084384,1.9811999999999999,2.8,-1.4,108.1,0,0.48333333333333334,NA,6.7,-1.6,1.3
WB,2013,2013-04-14,196,3,3.346116923,539.770486161,1.9811999999999999,2.8,-1.4,108.1,0,0.48333333333333334,NA,6.7,-1.6,1.3
RB,2013,2013-04-15,197,3,3.8232,480.907584,1.9811999999999999,0,2.2,189,0,0.48333333333333334,NA,15,-4.3,1.6
WB,2013,2013-04-15,197,3,3.555249231,543.325735392,1.9811999999999999,0,2.2,189,0,0.48333333333333334,NA,15,-4.3,1.6
RB,2013,2013-04-16,198,3,10.1952,491.102784,1.905,5.6,5.4,28.5,0,0.48333333333333334,NA,13.9,5.6,2.8
WB,2013,2013-04-16,198,3,11.29314462,554.618880012,1.905,5.6,5.4,28.5,0,0.48333333333333334,NA,13.9,5.6,2.8
